,Provincias,Edad (3 grupos de edad),Españoles/Extranjeros,Sexo,Año,Total
13331,44,16-64 años,Españoles,Mujeres,2016,35.414
13332,44,16-64 años,Españoles,Mujeres,2015,35.769
13333,44,16-64 años,Españoles,Mujeres,2014,35.964
13334,44,16-64 años,Españoles,Mujeres,2013,35.853
13335,44,16-64 años,Españoles,Mujeres,2012,36.171
13336,44,16-64 años,Españoles,Mujeres,2011,36.536
13337,44,16-64 años,Españoles,Mujeres,2010,36.603
13338,44,16-64 años,Españoles,Mujeres,2009,36.753
13339,44,16-64 años,Españoles,Mujeres,2008,36.859
13340,44,16-64 años,Españoles,Mujeres,2007,37.056
13341,44,16-64 años,Españoles,Mujeres,2006,37.036
13342,44,16-64 años,Españoles,Mujeres,2005,37.255
13343,44,16-64 años,Españoles,Mujeres,2004,37.110
13344,44,16-64 años,Españoles,Mujeres,2003,37.027
13345,44,16-64 años,Españoles,Mujeres,2002,37.415
13346,44,16-64 años,Españoles,Mujeres,2001,37.638
13347,44,16-64 años,Españoles,Mujeres,2000,38.138
13348,44,16-64 años,Españoles,Mujeres,1999,38.242
13349,44,16-64 años,Españoles,Mujeres,1998,38.516
13350,44,16-64 años,Extranjeros,Hombres,2022,6.258
13351,44,16-64 años,Extranjeros,Hombres,2021,6.153
13352,44,16-64 años,Extranjeros,Hombres,2020,5.948
13353,44,16-64 años,Extranjeros,Hombres,2019,5.580
13354,44,16-64 años,Extranjeros,Hombres,2018,5.478
13355,44,16-64 años,Extranjeros,Hombres,2017,5.476
13356,44,16-64 años,Extranjeros,Hombres,2016,5.704
13357,44,16-64 años,Extranjeros,Hombres,2015,6.139
13358,44,16-64 años,Extranjeros,Hombres,2014,6.544
13359,44,16-64 años,Extranjeros,Hombres,2013,7.487
13360,44,16-64 años,Extranjeros,Hombres,2012,7.794
13361,44,16-64 años,Extranjeros,Hombres,2011,7.779
13362,44,16-64 años,Extranjeros,Hombres,2010,8.030
13363,44,16-64 años,Extranjeros,Hombres,2009,8.950
13364,44,16-64 años,Extranjeros,Hombres,2008,8.641
13365,44,16-64 años,Extranjeros,Hombres,2007,7.035
13366,44,16-64 años,Extranjeros,Hombres,2006,5.886
13367,44,16-64 años,Extranjeros,Hombres,2005,4.975
13368,44,16-64 años,Extranjeros,Hombres,2004,3.749
13369,44,16-64 años,Extranjeros,Hombres,2003,3.076
13370,44,16-64 años,Extranjeros,Hombres,2002,1.795
13371,44,16-64 años,Extranjeros,Hombres,2001,840
13372,44,16-64 años,Extranjeros,Hombres,2000,444
13373,44,16-64 años,Extranjeros,Hombres,1999,288
13374,44,16-64 años,Extranjeros,Hombres,1998,269
13375,44,16-64 años,Extranjeros,Mujeres,2022,5.731
13376,44,16-64 años,Extranjeros,Mujeres,2021,5.619
13377,44,16-64 años,Extranjeros,Mujeres,2020,5.474
13378,44,16-64 años,Extranjeros,Mujeres,2019,5.120
13379,44,16-64 años,Extranjeros,Mujeres,2018,4.999
13380,44,16-64 años,Extranjeros,Mujeres,2017,4.904
13381,44,16-64 años,Extranjeros,Mujeres,2016,5.028
13382,44,16-64 años,Extranjeros,Mujeres,2015,5.270
13383,44,16-64 años,Extranjeros,Mujeres,2014,5.437
13384,44,16-64 años,Extranjeros,Mujeres,2013,5.978
13385,44,16-64 años,Extranjeros,Mujeres,2012,6.048
13386,44,16-64 años,Extranjeros,Mujeres,2011,5.896
13387,44,16-64 años,Extranjeros,Mujeres,2010,5.850
13388,44,16-64 años,Extranjeros,Mujeres,2009,5.837
13389,44,16-64 años,Extranjeros,Mujeres,2008,5.241
13390,44,16-64 años,Extranjeros,Mujeres,2007,4.335
13391,44,16-64 años,Extranjeros,Mujeres,2006,3.538
13392,44,16-64 años,Extranjeros,Mujeres,2005,3.015
13393,44,16-64 años,Extranjeros,Mujeres,2004,2.298
13394,44,16-64 años,Extranjeros,Mujeres,2003,1.847
13395,44,16-64 años,Extranjeros,Mujeres,2002,1.097
13396,44,16-64 años,Extranjeros,Mujeres,2001,488
13397,44,16-64 años,Extranjeros,Mujeres,2000,288
13398,44,16-64 años,Extranjeros,Mujeres,1999,236
13399,44,16-64 años,Extranjeros,Mujeres,1998,219
13400,44,65 y más,Españoles,Hombres,2022,14.777
13401,44,65 y más,Españoles,Hombres,2021,14.610
13402,44,65 y más,Españoles,Hombres,2020,14.614
13403,44,65 y más,Españoles,Hombres,2019,14.679
13404,44,65 y más,Españoles,Hombres,2018,14.688
13405,44,65 y más,Españoles,Hombres,2017,14.748
13406,44,65 y más,Españoles,Hombres,2016,14.803
13407,44,65 y más,Españoles,Hombres,2015,14.950
13408,44,65 y más,Españoles,Hombres,2014,15.013
13409,44,65 y más,Españoles,Hombres,2013,15.041
13410,44,65 y más,Españoles,Hombres,2012,15.197
13411,44,65 y más,Españoles,Hombres,2011,15.449
13412,44,65 y más,Españoles,Hombres,2010,15.608
13413,44,65 y más,Españoles,Hombres,2009,15.728
13414,44,65 y más,Españoles,Hombres,2008,15.891
13415,44,65 y más,Españoles,Hombres,2007,16.146
13416,44,65 y más,Españoles,Hombres,2006,16.418
13417,44,65 y más,Españoles,Hombres,2005,16.456
13418,44,65 y más,Españoles,Hombres,2004,16.793
13419,44,65 y más,Españoles,Hombres,2003,17.025
13420,44,65 y más,Españoles,Hombres,2002,17.123
13421,44,65 y más,Españoles,Hombres,2001,17.176
13422,44,65 y más,Españoles,Hombres,2000,17.046
13423,44,65 y más,Españoles,Hombres,1999,16.972
13424,44,65 y más,Españoles,Hombres,1998,16.576
13425,44,65 y más,Españoles,Mujeres,2022,17.020
13426,44,65 y más,Españoles,Mujeres,2021,16.970
13427,44,65 y más,Españoles,Mujeres,2020,17.106
13428,44,65 y más,Españoles,Mujeres,2019,17.267
13429,44,65 y más,Españoles,Mujeres,2018,17.364
13430,44,65 y más,Españoles,Mujeres,2017,17.444
13431,44,65 y más,Españoles,Mujeres,2016,17.600
13432,44,65 y más,Españoles,Mujeres,2015,17.749
13433,44,65 y más,Españoles,Mujeres,2014,17.889
13434,44,65 y más,Españoles,Mujeres,2013,18.021
13435,44,65 y más,Españoles,Mujeres,2012,18.200
13436,44,65 y más,Españoles,Mujeres,2011,18.449
13437,44,65 y más,Españoles,Mujeres,2010,18.562
13438,44,65 y más,Españoles,Mujeres,2009,18.713
13439,44,65 y más,Españoles,Mujeres,2008,18.908
13440,44,65 y más,Españoles,Mujeres,2007,19.134
13441,44,65 y más,Españoles,Mujeres,2006,19.390
13442,44,65 y más,Españoles,Mujeres,2005,19.417
13443,44,65 y más,Españoles,Mujeres,2004,19.731
13444,44,65 y más,Españoles,Mujeres,2003,20.034
13445,44,65 y más,Españoles,Mujeres,2002,20.054
13446,44,65 y más,Españoles,Mujeres,2001,20.129
13447,44,65 y más,Españoles,Mujeres,2000,19.878
13448,44,65 y más,Españoles,Mujeres,1999,19.812
13449,44,65 y más,Españoles,Mujeres,1998,19.351
13450,44,65 y más,Extranjeros,Hombres,2022,232
13451,44,65 y más,Extranjeros,Hombres,2021,215
13452,44,65 y más,Extranjeros,Hombres,2020,188
13453,44,65 y más,Extranjeros,Hombres,2019,161
13454,44,65 y más,Extranjeros,Hombres,2018,138
13455,44,65 y más,Extranjeros,Hombres,2017,129
13456,44,65 y más,Extranjeros,Hombres,2016,118
13457,44,65 y más,Extranjeros,Hombres,2015,113
13458,44,65 y más,Extranjeros,Hombres,2014,116
13459,44,65 y más,Extranjeros,Hombres,2013,101
13460,44,65 y más,Extranjeros,Hombres,2012,100
13461,44,65 y más,Extranjeros,Hombres,2011,100
13462,44,65 y más,Extranjeros,Hombres,2010,90
13463,44,65 y más,Extranjeros,Hombres,2009,78
13464,44,65 y más,Extranjeros,Hombres,2008,70
13465,44,65 y más,Extranjeros,Hombres,2007,67
13466,44,65 y más,Extranjeros,Hombres,2006,55
13467,44,65 y más,Extranjeros,Hombres,2005,45
13468,44,65 y más,Extranjeros,Hombres,2004,32
13469,44,65 y más,Extranjeros,Hombres,2003,27
13470,44,65 y más,Extranjeros,Hombres,2002,21
13471,44,65 y más,Extranjeros,Hombres,2001,22
13472,44,65 y más,Extranjeros,Hombres,2000,22
13473,44,65 y más,Extranjeros,Hombres,1999,22
13474,44,65 y más,Extranjeros,Hombres,1998,14
13475,44,65 y más,Extranjeros,Mujeres,2022,304
13476,44,65 y más,Extranjeros,Mujeres,2021,266
13477,44,65 y más,Extranjeros,Mujeres,2020,240
13478,44,65 y más,Extranjeros,Mujeres,2019,210
13479,44,65 y más,Extranjeros,Mujeres,2018,178
13480,44,65 y más,Extranjeros,Mujeres,2017,160
13481,44,65 y más,Extranjeros,Mujeres,2016,143
13482,44,65 y más,Extranjeros,Mujeres,2015,136
13483,44,65 y más,Extranjeros,Mujeres,2014,140
13484,44,65 y más,Extranjeros,Mujeres,2013,148
13485,44,65 y más,Extranjeros,Mujeres,2012,137
13486,44,65 y más,Extranjeros,Mujeres,2011,122
13487,44,65 y más,Extranjeros,Mujeres,2010,106
13488,44,65 y más,Extranjeros,Mujeres,2009,102
13489,44,65 y más,Extranjeros,Mujeres,2008,94
13490,44,65 y más,Extranjeros,Mujeres,2007,74
13491,44,65 y más,Extranjeros,Mujeres,2006,72
13492,44,65 y más,Extranjeros,Mujeres,2005,73
13493,44,65 y más,Extranjeros,Mujeres,2004,41
13494,44,65 y más,Extranjeros,Mujeres,2003,29
13495,44,65 y más,Extranjeros,Mujeres,2002,24
13496,44,65 y más,Extranjeros,Mujeres,2001,19
13497,44,65 y más,Extranjeros,Mujeres,2000,19
13498,44,65 y más,Extranjeros,Mujeres,1999,16
13499,44,65 y más,Extranjeros,Mujeres,1998,12
13500,45,0-15 años,Españoles,Hombres,2022,54.009
13501,45,0-15 años,Españoles,Hombres,2021,54.801
13502,45,0-15 años,Españoles,Hombres,2020,55.229
13503,45,0-15 años,Españoles,Hombres,2019,55.482
13504,45,0-15 años,Españoles,Hombres,2018,55.661
13505,45,0-15 años,Españoles,Hombres,2017,55.931
13506,45,0-15 años,Españoles,Hombres,2016,56.102
13507,45,0-15 años,Españoles,Hombres,2015,56.154
13508,45,0-15 años,Españoles,Hombres,2014,55.945
13509,45,0-15 años,Españoles,Hombres,2013,55.766
13510,45,0-15 años,Españoles,Hombres,2012,55.568
13511,45,0-15 años,Españoles,Hombres,2011,55.084
13512,45,0-15 años,Españoles,Hombres,2010,54.226
13513,45,0-15 años,Españoles,Hombres,2009,53.455
13514,45,0-15 años,Españoles,Hombres,2008,52.371
13515,45,0-15 años,Españoles,Hombres,2007,50.482
13516,45,0-15 años,Españoles,Hombres,2006,49.334
13517,45,0-15 años,Españoles,Hombres,2005,48.291
13518,45,0-15 años,Españoles,Hombres,2004,47.073
13519,45,0-15 años,Españoles,Hombres,2003,46.252
13520,45,0-15 años,Españoles,Hombres,2002,45.532
13521,45,0-15 años,Españoles,Hombres,2001,45.801
13522,45,0-15 años,Españoles,Hombres,2000,46.720
13523,45,0-15 años,Españoles,Hombres,1999,47.369
13524,45,0-15 años,Españoles,Hombres,1998,48.576
13525,45,0-15 años,Españoles,Mujeres,2022,50.767
13526,45,0-15 años,Españoles,Mujeres,2021,51.450
13527,45,0-15 años,Españoles,Mujeres,2020,51.833
13528,45,0-15 años,Españoles,Mujeres,2019,52.258
13529,45,0-15 años,Españoles,Mujeres,2018,52.272
13530,45,0-15 años,Españoles,Mujeres,2017,52.421
13531,45,0-15 años,Españoles,Mujeres,2016,52.429
13532,45,0-15 años,Españoles,Mujeres,2015,52.630
13533,45,0-15 años,Españoles,Mujeres,2014,52.399
13534,45,0-15 años,Españoles,Mujeres,2013,52.340
13535,45,0-15 años,Españoles,Mujeres,2012,51.742
13536,45,0-15 años,Españoles,Mujeres,2011,51.243
13537,45,0-15 años,Españoles,Mujeres,2010,50.587
13538,45,0-15 años,Españoles,Mujeres,2009,49.832
13539,45,0-15 años,Españoles,Mujeres,2008,48.648
13540,45,0-15 años,Españoles,Mujeres,2007,46.799
13541,45,0-15 años,Españoles,Mujeres,2006,45.972
13542,45,0-15 años,Españoles,Mujeres,2005,44.994
13543,45,0-15 años,Españoles,Mujeres,2004,44.061
13544,45,0-15 años,Españoles,Mujeres,2003,43.396
13545,45,0-15 años,Españoles,Mujeres,2002,42.764
13546,45,0-15 años,Españoles,Mujeres,2001,43.126
13547,45,0-15 años,Españoles,Mujeres,2000,44.155
13548,45,0-15 años,Españoles,Mujeres,1999,44.795
13549,45,0-15 años,Españoles,Mujeres,1998,46.011
13550,45,0-15 años,Extranjeros,Hombres,2022,7.234
13551,45,0-15 años,Extranjeros,Hombres,2021,7.106
13552,45,0-15 años,Extranjeros,Hombres,2020,7.064
13553,45,0-15 años,Extranjeros,Hombres,2019,6.474
13554,45,0-15 años,Extranjeros,Hombres,2018,6.091
13555,45,0-15 años,Extranjeros,Hombres,2017,6.067
13556,45,0-15 años,Extranjeros,Hombres,2016,6.353
13557,45,0-15 años,Extranjeros,Hombres,2015,6.805
13558,45,0-15 años,Extranjeros,Hombres,2014,7.532
13559,45,0-15 años,Extranjeros,Hombres,2013,8.257
13560,45,0-15 años,Extranjeros,Hombres,2012,8.626
13561,45,0-15 años,Extranjeros,Hombres,2011,8.489
13562,45,0-15 años,Extranjeros,Hombres,2010,8.306
13563,45,0-15 años,Extranjeros,Hombres,2009,7.886
13564,45,0-15 años,Extranjeros,Hombres,2008,6.912
13565,45,0-15 años,Extranjeros,Hombres,2007,5.311
13566,45,0-15 años,Extranjeros,Hombres,2006,4.230
13567,45,0-15 años,Extranjeros,Hombres,2005,3.657
13568,45,0-15 años,Extranjeros,Hombres,2004,2.927
13569,45,0-15 años,Extranjeros,Hombres,2003,2.252
13570,45,0-15 años,Extranjeros,Hombres,2002,1.469
13571,45,0-15 años,Extranjeros,Hombres,2001,919
13572,45,0-15 años,Extranjeros,Hombres,2000,644
13573,45,0-15 años,Extranjeros,Hombres,1999,517
13574,45,0-15 años,Extranjeros,Hombres,1998,474
13575,45,0-15 años,Extranjeros,Mujeres,2022,7.051
13576,45,0-15 años,Extranjeros,Mujeres,2021,6.909
13577,45,0-15 años,Extranjeros,Mujeres,2020,6.941
13578,45,0-15 años,Extranjeros,Mujeres,2019,6.358
13579,45,0-15 años,Extranjeros,Mujeres,2018,5.922
13580,45,0-15 años,Extranjeros,Mujeres,2017,5.850
13581,45,0-15 años,Extranjeros,Mujeres,2016,6.170
13582,45,0-15 años,Extranjeros,Mujeres,2015,6.602
13583,45,0-15 años,Extranjeros,Mujeres,2014,7.207
13584,45,0-15 años,Extranjeros,Mujeres,2013,7.882
13585,45,0-15 años,Extranjeros,Mujeres,2012,8.186
13586,45,0-15 años,Extranjeros,Mujeres,2011,8.110
13587,45,0-15 años,Extranjeros,Mujeres,2010,7.860
13588,45,0-15 años,Extranjeros,Mujeres,2009,7.449
13589,45,0-15 años,Extranjeros,Mujeres,2008,6.505
13590,45,0-15 años,Extranjeros,Mujeres,2007,4.996
13591,45,0-15 años,Extranjeros,Mujeres,2006,3.939
13592,45,0-15 años,Extranjeros,Mujeres,2005,3.385
13593,45,0-15 años,Extranjeros,Mujeres,2004,2.743
13594,45,0-15 años,Extranjeros,Mujeres,2003,2.143
13595,45,0-15 años,Extranjeros,Mujeres,2002,1.345
13596,45,0-15 años,Extranjeros,Mujeres,2001,788
13597,45,0-15 años,Extranjeros,Mujeres,2000,524
13598,45,0-15 años,Extranjeros,Mujeres,1999,434
13599,45,0-15 años,Extranjeros,Mujeres,1998,406
13600,45,16-64 años,Españoles,Hombres,2022,209.586
13601,45,16-64 años,Españoles,Hombres,2021,208.828
13602,45,16-64 años,Españoles,Hombres,2020,206.365
13603,45,16-64 años,Españoles,Hombres,2019,205.858
13604,45,16-64 años,Españoles,Hombres,2018,205.067
13605,45,16-64 años,Españoles,Hombres,2017,205.581
13606,45,16-64 años,Españoles,Hombres,2016,205.632
13607,45,16-64 años,Españoles,Hombres,2015,206.804
13608,45,16-64 años,Españoles,Hombres,2014,207.051
13609,45,16-64 años,Españoles,Hombres,2013,207.153
13610,45,16-64 años,Españoles,Hombres,2012,207.539
13611,45,16-64 años,Españoles,Hombres,2011,206.890
13612,45,16-64 años,Españoles,Hombres,2010,204.457
13613,45,16-64 años,Españoles,Hombres,2009,201.852
13614,45,16-64 años,Españoles,Hombres,2008,198.526
13615,45,16-64 años,Españoles,Hombres,2007,193.556
13616,45,16-64 años,Españoles,Hombres,2006,187.868
13617,45,16-64 años,Españoles,Hombres,2005,183.611
13618,45,16-64 años,Españoles,Hombres,2004,178.094
13619,45,16-64 años,Españoles,Hombres,2003,174.167
13620,45,16-64 años,Españoles,Hombres,2002,171.141
13621,45,16-64 años,Españoles,Hombres,2001,169.169
13622,45,16-64 años,Españoles,Hombres,2000,167.397
13623,45,16-64 años,Españoles,Hombres,1999,165.828
13624,45,16-64 años,Españoles,Hombres,1998,164.139
13625,45,16-64 años,Españoles,Mujeres,2022,198.185
13626,45,16-64 años,Españoles,Mujeres,2021,196.950
13627,45,16-64 años,Españoles,Mujeres,2020,194.436
13628,45,16-64 años,Españoles,Mujeres,2019,193.650
13629,45,16-64 años,Españoles,Mujeres,2018,192.938
13630,45,16-64 años,Españoles,Mujeres,2017,193.330
13631,45,16-64 años,Españoles,Mujeres,2016,193.523
13632,45,16-64 años,Españoles,Mujeres,2015,194.121
13633,45,16-64 años,Españoles,Mujeres,2014,194.694
13634,45,16-64 años,Españoles,Mujeres,2013,194.740
13635,45,16-64 años,Españoles,Mujeres,2012,195.110
13636,45,16-64 años,Españoles,Mujeres,2011,194.605
13637,45,16-64 años,Españoles,Mujeres,2010,192.459
13638,45,16-64 años,Españoles,Mujeres,2009,190.544
13639,45,16-64 años,Españoles,Mujeres,2008,186.920
13640,45,16-64 años,Españoles,Mujeres,2007,182.700
13641,45,16-64 años,Españoles,Mujeres,2006,177.841
13642,45,16-64 años,Españoles,Mujeres,2005,174.420
13643,45,16-64 años,Españoles,Mujeres,2004,169.674
13644,45,16-64 años,Españoles,Mujeres,2003,166.185
13645,45,16-64 años,Españoles,Mujeres,2002,163.341
13646,45,16-64 años,Españoles,Mujeres,2001,161.955
13647,45,16-64 años,Españoles,Mujeres,2000,160.857
13648,45,16-64 años,Españoles,Mujeres,1999,159.419
13649,45,16-64 años,Españoles,Mujeres,1998,158.104
13650,45,16-64 años,Extranjeros,Hombres,2022,28.783
13651,45,16-64 años,Extranjeros,Hombres,2021,28.317
13652,45,16-64 años,Extranjeros,Hombres,2020,27.905
13653,45,16-64 años,Extranjeros,Hombres,2019,25.329
13654,45,16-64 años,Extranjeros,Hombres,2018,23.703
13655,45,16-64 años,Extranjeros,Hombres,2017,23.667
13656,45,16-64 años,Extranjeros,Hombres,2016,24.916
13657,45,16-64 años,Extranjeros,Hombres,2015,26.683
13658,45,16-64 años,Extranjeros,Hombres,2014,30.009
13659,45,16-64 años,Extranjeros,Hombres,2013,34.372
13660,45,16-64 años,Extranjeros,Hombres,2012,37.521
13661,45,16-64 años,Extranjeros,Hombres,2011,37.252
13662,45,16-64 años,Extranjeros,Hombres,2010,37.201
13663,45,16-64 años,Extranjeros,Hombres,2009,38.228
13664,45,16-64 años,Extranjeros,Hombres,2008,34.883
13665,45,16-64 años,Extranjeros,Hombres,2007,26.428
13666,45,16-64 años,Extranjeros,Hombres,2006,21.086
13667,45,16-64 años,Extranjeros,Hombres,2005,18.658
13668,45,16-64 años,Extranjeros,Hombres,2004,14.549
13669,45,16-64 años,Extranjeros,Hombres,2003,12.088
13670,45,16-64 años,Extranjeros,Hombres,2002,8.569
13671,45,16-64 años,Extranjeros,Hombres,2001,5.454
13672,45,16-64 años,Extranjeros,Hombres,2000,2.649
13673,45,16-64 años,Extranjeros,Hombres,1999,2.112
13674,45,16-64 años,Extranjeros,Hombres,1998,2.169
13675,45,16-64 años,Extranjeros,Mujeres,2022,28.404
13676,45,16-64 años,Extranjeros,Mujeres,2021,28.052
13677,45,16-64 años,Extranjeros,Mujeres,2020,27.657
13678,45,16-64 años,Extranjeros,Mujeres,2019,25.059
13679,45,16-64 años,Extranjeros,Mujeres,2018,23.098
13680,45,16-64 años,Extranjeros,Mujeres,2017,22.656
13681,45,16-64 años,Extranjeros,Mujeres,2016,23.397
13682,45,16-64 años,Extranjeros,Mujeres,2015,24.317
13683,45,16-64 años,Extranjeros,Mujeres,2014,26.334
13684,45,16-64 años,Extranjeros,Mujeres,2013,29.350
13685,45,16-64 años,Extranjeros,Mujeres,2012,31.074
13686,45,16-64 años,Extranjeros,Mujeres,2011,30.439
13687,45,16-64 años,Extranjeros,Mujeres,2010,29.616
13688,45,16-64 años,Extranjeros,Mujeres,2009,28.807
13689,45,16-64 años,Extranjeros,Mujeres,2008,25.749
13690,45,16-64 años,Extranjeros,Mujeres,2007,20.543
13691,45,16-64 años,Extranjeros,Mujeres,2006,16.396
13692,45,16-64 años,Extranjeros,Mujeres,2005,14.338
13693,45,16-64 años,Extranjeros,Mujeres,2004,11.396
13694,45,16-64 años,Extranjeros,Mujeres,2003,9.274
13695,45,16-64 años,Extranjeros,Mujeres,2002,6.226
13696,45,16-64 años,Extranjeros,Mujeres,2001,3.913
13697,45,16-64 años,Extranjeros,Mujeres,2000,2.206
13698,45,16-64 años,Extranjeros,Mujeres,1999,1.724
13699,45,16-64 años,Extranjeros,Mujeres,1998,1.793
13700,45,65 y más,Españoles,Hombres,2022,57.448
13701,45,65 y más,Españoles,Hombres,2021,56.369
13702,45,65 y más,Españoles,Hombres,2020,56.065
13703,45,65 y más,Españoles,Hombres,2019,55.165
13704,45,65 y más,Españoles,Hombres,2018,54.355
13705,45,65 y más,Españoles,Hombres,2017,53.737
13706,45,65 y más,Españoles,Hombres,2016,53.174
13707,45,65 y más,Españoles,Hombres,2015,52.637
13708,45,65 y más,Españoles,Hombres,2014,51.970
13709,45,65 y más,Españoles,Hombres,2013,51.106
13710,45,65 y más,Españoles,Hombres,2012,50.719
13711,45,65 y más,Españoles,Hombres,2011,50.387
13712,45,65 y más,Españoles,Hombres,2010,49.536
13713,45,65 y más,Españoles,Hombres,2009,48.808
13714,45,65 y más,Españoles,Hombres,2008,48.285
13715,45,65 y más,Españoles,Hombres,2007,47.977
13716,45,65 y más,Españoles,Hombres,2006,48.093
13717,45,65 y más,Españoles,Hombres,2005,47.136
13718,45,65 y más,Españoles,Hombres,2004,47.596
13719,45,65 y más,Españoles,Hombres,2003,47.563
13720,45,65 y más,Españoles,Hombres,2002,47.083
13721,45,65 y más,Españoles,Hombres,2001,46.660
13722,45,65 y más,Españoles,Hombres,2000,45.723
13723,45,65 y más,Españoles,Hombres,1999,45.005
13724,45,65 y más,Españoles,Hombres,1998,43.411
13725,45,65 y más,Españoles,Mujeres,2022,69.096
13726,45,65 y más,Españoles,Mujeres,2021,68.005
13727,45,65 y más,Españoles,Mujeres,2020,67.877
13728,45,65 y más,Españoles,Mujeres,2019,67.205
13729,45,65 y más,Españoles,Mujeres,2018,66.626
13730,45,65 y más,Españoles,Mujeres,2017,66.215
13731,45,65 y más,Españoles,Mujeres,2016,65.725
13732,45,65 y más,Españoles,Mujeres,2015,65.420
13733,45,65 y más,Españoles,Mujeres,2014,64.844
13734,45,65 y más,Españoles,Mujeres,2013,64.139
13735,45,65 y más,Españoles,Mujeres,2012,63.846
13736,45,65 y más,Españoles,Mujeres,2011,63.610
13737,45,65 y más,Españoles,Mujeres,2010,62.719
13738,45,65 y más,Españoles,Mujeres,2009,61.884
13739,45,65 y más,Españoles,Mujeres,2008,60.627
13740,45,65 y más,Españoles,Mujeres,2007,60.187
13741,45,65 y más,Españoles,Mujeres,2006,60.267
13742,45,65 y más,Españoles,Mujeres,2005,59.240
13743,45,65 y más,Españoles,Mujeres,2004,59.543
13744,45,65 y más,Españoles,Mujeres,2003,59.430
13745,45,65 y más,Españoles,Mujeres,2002,58.806
13746,45,65 y más,Españoles,Mujeres,2001,58.139
13747,45,65 y más,Españoles,Mujeres,2000,56.943
13748,45,65 y más,Españoles,Mujeres,1999,56.127
13749,45,65 y más,Españoles,Mujeres,1998,54.440
13750,45,65 y más,Extranjeros,Hombres,2022,1.143
13751,45,65 y más,Extranjeros,Hombres,2021,997
13752,45,65 y más,Extranjeros,Hombres,2020,920
13753,45,65 y más,Extranjeros,Hombres,2019,782
13754,45,65 y más,Extranjeros,Hombres,2018,655
13755,45,65 y más,Extranjeros,Hombres,2017,545
13756,45,65 y más,Extranjeros,Hombres,2016,495
13757,45,65 y más,Extranjeros,Hombres,2015,470
13758,45,65 y más,Extranjeros,Hombres,2014,442
13759,45,65 y más,Extranjeros,Hombres,2013,495
13760,45,65 y más,Extranjeros,Hombres,2012,499
13761,45,65 y más,Extranjeros,Hombres,2011,434
13762,45,65 y más,Extranjeros,Hombres,2010,375
13763,45,65 y más,Extranjeros,Hombres,2009,349
13764,45,65 y más,Extranjeros,Hombres,2008,300
13765,45,65 y más,Extranjeros,Hombres,2007,238
13766,45,65 y más,Extranjeros,Hombres,2006,221
13767,45,65 y más,Extranjeros,Hombres,2005,210
13768,45,65 y más,Extranjeros,Hombres,2004,156
13769,45,65 y más,Extranjeros,Hombres,2003,131
13770,45,65 y más,Extranjeros,Hombres,2002,99
13771,45,65 y más,Extranjeros,Hombres,2001,78
13772,45,65 y más,Extranjeros,Hombres,2000,61
13773,45,65 y más,Extranjeros,Hombres,1999,53
13774,45,65 y más,Extranjeros,Hombres,1998,60
13775,45,65 y más,Extranjeros,Mujeres,2022,1.747
13776,45,65 y más,Extranjeros,Mujeres,2021,1.619
13777,45,65 y más,Extranjeros,Mujeres,2020,1.480
13778,45,65 y más,Extranjeros,Mujeres,2019,1.224
13779,45,65 y más,Extranjeros,Mujeres,2018,1.003
13780,45,65 y más,Extranjeros,Mujeres,2017,841
13781,45,65 y más,Extranjeros,Mujeres,2016,756
13782,45,65 y más,Extranjeros,Mujeres,2015,728
13783,45,65 y más,Extranjeros,Mujeres,2014,709
13784,45,65 y más,Extranjeros,Mujeres,2013,807
13785,45,65 y más,Extranjeros,Mujeres,2012,798
13786,45,65 y más,Extranjeros,Mujeres,2011,699
13787,45,65 y más,Extranjeros,Mujeres,2010,617
13788,45,65 y más,Extranjeros,Mujeres,2009,541
13789,45,65 y más,Extranjeros,Mujeres,2008,477
13790,45,65 y más,Extranjeros,Mujeres,2007,404
13791,45,65 y más,Extranjeros,Mujeres,2006,371
13792,45,65 y más,Extranjeros,Mujeres,2005,316
13793,45,65 y más,Extranjeros,Mujeres,2004,248
13794,45,65 y más,Extranjeros,Mujeres,2003,218
13795,45,65 y más,Extranjeros,Mujeres,2002,163
13796,45,65 y más,Extranjeros,Mujeres,2001,129
13797,45,65 y más,Extranjeros,Mujeres,2000,87
13798,45,65 y más,Extranjeros,Mujeres,1999,77
13799,45,65 y más,Extranjeros,Mujeres,1998,81
13800,46,0-15 años,Españoles,Hombres,2022,176.366
13801,46,0-15 años,Españoles,Hombres,2021,179.771
13802,46,0-15 años,Españoles,Hombres,2020,183.995
13803,46,0-15 años,Españoles,Hombres,2019,186.796
13804,46,0-15 años,Españoles,Hombres,2018,189.028
13805,46,0-15 años,Españoles,Hombres,2017,190.581
13806,46,0-15 años,Españoles,Hombres,2016,191.144
13807,46,0-15 años,Españoles,Hombres,2015,190.649
13808,46,0-15 años,Españoles,Hombres,2014,190.005
13809,46,0-15 años,Españoles,Hombres,2013,189.223
13810,46,0-15 años,Españoles,Hombres,2012,188.677
13811,46,0-15 años,Españoles,Hombres,2011,187.358
13812,46,0-15 años,Españoles,Hombres,2010,185.030
13813,46,0-15 años,Españoles,Hombres,2009,182.787
13814,46,0-15 años,Españoles,Hombres,2008,179.745
13815,46,0-15 años,Españoles,Hombres,2007,176.313
13816,46,0-15 años,Españoles,Hombres,2006,175.815
