,ID Energía,ID Comunidad,Año,Mes,Valor,Porcentaje
551,3,14,2019,12,187314.297,0.6090254644966848
552,0,14,2019,1,15493.086,0.03588769883390064
553,0,14,2019,2,24400.147,0.08713796029448481
554,0,14,2019,3,31912.266,0.09160763479544047
555,0,14,2019,4,26437.665,0.10198760183376787
556,0,14,2019,5,33237.032,0.09423057828623943
557,0,14,2019,6,35729.624,0.134174835586123
558,0,14,2019,7,35452.331,0.12393671648697631
559,0,14,2019,8,33353.172,0.1470752011605586
560,0,14,2019,9,28806.176,0.11144199924471677
561,0,14,2019,10,21628.533,0.09835631806876317
562,0,14,2019,11,11866.844,0.043244298188744854
563,0,14,2019,12,12812.364,0.041657556638085146
564,5,14,2019,1,27721.636,0.06421352879284462
565,5,14,2019,2,24558.56,0.08770368580852086
566,5,14,2019,3,23440.055,0.06728723049704582
567,5,14,2019,4,25865.096,0.09977882359278636
568,5,14,2019,5,27589.513,0.07821925148508208
569,5,14,2019,6,24183.795,0.09081698475118302
570,5,14,2019,7,25156.095,0.08794242087874116
571,5,14,2019,8,25968.965,0.1145135686436812
572,5,14,2019,9,23088.726,0.08932299050916971
573,5,14,2019,10,14615.487,0.06646430842544306
574,5,14,2019,11,26195.204,0.09545867569262746
575,5,14,2019,12,23991.149,0.0780037663838024
576,2,15,2019,1,18320.701,0.044080048296988104
577,2,15,2019,2,21351.778,0.08992419722404249
578,2,15,2019,3,21804.493,0.07884153196278025
579,2,15,2019,4,29005.118,0.08632085584252219
580,2,15,2019,5,39473.319,0.12442896454537636
581,2,15,2019,6,51540.401,0.18229501748831914
582,2,15,2019,7,56336.98,0.19957590220857382
583,2,15,2019,8,70128.962,0.2967825405998325
584,2,15,2019,9,54697.348,0.2303240799663847
585,2,15,2019,10,27930.567,0.11741634746925991
586,2,15,2019,11,20487.502,0.03922198086010405
587,2,15,2019,12,28001.972,0.09471866694434421
588,3,15,2019,1,358037.294,0.8614463612305516
589,3,15,2019,2,170729.445,0.7190365263319671
590,3,15,2019,3,192867.062,0.6973762074284654
591,3,15,2019,4,252950.784,0.7527957018108656
592,3,15,2019,5,205856.201,0.648906010048835
593,3,15,2019,6,154807.127,0.5475426534570704
594,3,15,2019,7,152783.902,0.5412428050739732
595,3,15,2019,8,97209.063,0.41138428209545114
596,3,15,2019,9,130044.86,0.5476035645065882
597,3,15,2019,10,157367.931,0.6615536185432441
598,3,15,2019,11,463240.942,0.8868444459817779
599,3,15,2019,12,237869.7,0.8046112213258079
600,0,15,2019,1,35173.584,0.08462849109857576
601,0,15,2019,2,42619.58,0.1794947248667468
602,0,15,2019,3,50852.62,0.18387487684859805
603,0,15,2019,4,44136.794,0.1313535711947491
604,0,15,2019,5,57935.211,0.18262508697198476
605,0,15,2019,6,59246.63,0.2095514439628433
606,0,15,2019,7,56759.575,0.20107296112784553
607,0,15,2019,8,53498.639,0.22640377881328522
608,0,15,2019,9,42037.245,0.1770138797030252
609,0,15,2019,10,41396.32,0.17402456216047008
610,0,15,2019,11,32449.509,0.06212245987420886
611,0,15,2019,12,24855.435,0.08407528118097526
612,4,15,2019,1,1424.297,0.0034268929201592925
613,4,15,2019,3,8108.496,0.029319014505591844
614,4,15,2019,4,7317.13,0.021776188737139233
615,4,15,2019,5,11669.313,0.036784353845337896
616,4,15,2019,6,14287.839,0.050535149316655266
617,4,15,2019,7,13452.321,0.04765536065962968
618,4,15,2019,8,11997.065,0.050771027103485855
619,4,15,2019,9,7310.304,0.030782827772099338
620,4,15,2019,10,7506.202,0.03155506374813135
621,4,15,2019,11,2967.638,0.0056813486014897
622,4,15,2019,12,1742.018,0.005892500097959265
623,5,15,2019,1,2667.557,0.0064182064537251435
624,5,15,2019,2,2741.161,0.011544551577243524
625,5,15,2019,3,2928.33,0.010588369254564566
626,5,15,2019,4,2605.355,0.007753682414723994
627,5,15,2019,5,2301.731,0.0072555845884657855
628,5,15,2019,6,2848.72,0.01007573577511212
629,5,15,2019,7,2950.701,0.010452970929977805
630,5,15,2019,8,3463.736,0.014658371387945275
631,5,15,2019,9,3390.18,0.014275648051902592
632,5,15,2019,10,3675.286,0.015450408078894582
633,5,15,2019,11,3201.867,0.006129764682419494
634,5,15,2019,12,3163.963,0.010702330450913533
635,2,16,2019,1,174997.102,0.5386224002909324
636,2,16,2019,2,36585.947,0.16090505012925682
637,2,16,2019,3,25196.269,0.07100328472353333
638,2,16,2019,4,49937.19,0.1592023070547637
639,2,16,2019,5,53161.452,0.1047224684246004
640,2,16,2019,6,203767.828,0.31193537203343363
641,2,16,2019,7,175945.018,0.27744199950193377
642,2,16,2019,8,84395.919,0.15446398630981717
643,2,16,2019,9,96129.746,0.22346640624450986
644,2,16,2019,10,7416.62,0.029279110343173334
645,2,16,2019,11,92410.186,0.4379087055776904
646,2,16,2019,12,95889.692,0.47581191753945073
647,3,16,2019,3,5127.092,0.01444818568494208
648,3,16,2019,4,9727.366,0.031011338618894428
649,3,16,2019,5,10264.392,0.020219772535891627
650,3,16,2019,6,6261.247,0.00958494984958185
651,3,16,2019,7,8005.463,0.012623555283950974
652,3,16,2019,8,7629.839,0.013964364163652382
653,3,16,2019,9,9416.964,0.021890987861488
654,3,16,2019,10,8888.306,0.035088988263911276
655,3,16,2019,11,14256.5,0.06755797960484944
656,3,16,2019,12,11793.535,0.0585204142997834
657,0,16,2019,1,68011.337,0.2093316355715165
658,0,16,2019,2,80486.313,0.3539789260609833
659,0,16,2019,3,109254.069,0.30787882794915217
660,0,16,2019,4,92800.505,0.29585274004899226
661,0,16,2019,5,126386.095,0.24896731268638123
662,0,16,2019,6,128443.345,0.19662585110243047
663,0,16,2019,7,127788.291,0.20150521663520457
664,0,16,2019,8,125152.418,0.22905777447121012
665,0,16,2019,9,106563.576,0.24772123464555604
666,0,16,2019,10,97134.967,0.38346651398797577
667,0,16,2019,11,63349.505,0.3001974234045739
668,0,16,2019,12,68871.596,0.34174607794925826
669,4,16,2019,1,58709.926,0.18070288537134185
670,4,16,2019,2,91393.129,0.4019471192918591
671,4,16,2019,3,197206.253,0.5557287759953725
672,4,16,2019,4,146431.171,0.46683003685090435
673,4,16,2019,5,292671.704,0.5765324709512072
674,4,16,2019,6,296247.241,0.4535062980364754
675,4,16,2019,7,297331.54,0.46885247397337043
676,4,16,2019,8,305339.174,0.5588410737323316
677,4,16,2019,9,199188.369,0.46303991051984406
678,4,16,2019,10,114759.96,0.45304593356787304
679,4,16,2019,11,20567.529,0.09746436395357551
680,4,16,2019,12,23489.566,0.11655700636341063
681,5,16,2019,1,23179.192,0.07134307876620938
682,5,16,2019,2,18910.613,0.08316890451790071
683,5,16,2019,3,18076.928,0.05094092564700003
684,5,16,2019,4,14775.039,0.04710357742644528
685,5,16,2019,5,25157.676,0.04955797540191956
686,5,16,2019,6,18517.664,0.028347528978078525
687,5,16,2019,7,25098.337,0.03957675460554027
688,5,16,2019,8,23861.913,0.043672801322988716
689,5,16,2019,9,18876.724,0.04388146072860204
690,5,16,2019,10,25107.707,0.09911945383706668
691,5,16,2019,11,20442.425,0.09687152745931078
692,5,16,2019,12,1484.174,0.007364583848097007
693,2,17,2019,1,682471.103,0.4353367275235484
694,2,17,2019,2,831425.924,0.5713145557240196
695,2,17,2019,3,720905.331,0.45628195179310493
696,2,17,2019,4,649832.949,0.4664694332001207
697,2,17,2019,5,411861.408,0.37192547513999935
698,2,17,2019,6,196211.605,0.34971081205642235
699,2,17,2019,7,223655.948,0.2971521658599889
700,2,17,2019,8,100744.514,0.17290114246467692
701,2,17,2019,9,182363.938,0.1661549664021886
702,2,17,2019,10,336069.117,0.29724918033646
703,2,17,2019,11,1091922.758,0.4708742599958954
704,2,17,2019,12,1627770.822,0.612119998044475
705,3,17,2019,1,849921.958,0.5421507844356697
706,3,17,2019,2,587518.76,0.40371367990797324
707,3,17,2019,3,822102.355,0.5203324916362813
708,3,17,2019,4,708751.959,0.5087632523142578
709,3,17,2019,5,656796.125,0.5931102213410959
710,3,17,2019,6,326500.612,0.5819268139590361
711,3,17,2019,7,489352.054,0.6501594257360606
712,3,17,2019,8,442170.629,0.7588681892735599
713,3,17,2019,9,878082.577,0.8000363595996824
714,3,17,2019,10,761881.368,0.6738751069221895
715,3,17,2019,11,1190186.448,0.513248907812528
716,3,17,2019,12,993504.519,0.3736054093169248
717,0,17,2019,1,1002.144,0.0006392506401364204
718,0,17,2019,2,1406.551,0.0009665119122123686
719,0,17,2019,3,2013.269,0.0012742565067875085
720,0,17,2019,4,1792.607,0.0012867866619065027
721,0,17,2019,5,2603.223,0.002350802800077774
722,0,17,2019,6,2039.299,0.003634672420705442
723,0,17,2019,7,2419.486,0.0032145601831609725
724,0,17,2019,8,2258.65,0.00387637152557848
725,0,17,2019,9,2138.623,0.0019485367370820203
726,0,17,2019,10,1286.176,0.0011376075409167297
727,0,17,2019,11,588.352,0.00025371740866042563
728,0,17,2019,12,744.803,0.00028008169500381866
729,5,17,2019,1,22890.776,0.014601637300846395
730,5,17,2019,2,21542.722,0.014803087434781577
731,5,17,2019,3,19169.768,0.012133103727125866
732,5,17,2019,4,17499.156,0.012561415042684286
733,5,17,2019,5,22988.851,0.020759748704344858
734,5,17,2019,6,21695.717,0.0386685935840356
735,5,17,2019,7,22801.907,0.030294906580298236
736,5,17,2019,8,22584.78,0.03876076333360828
737,5,17,2019,9,22713.313,0.020694495851462658
738,5,17,2019,10,21127.785,0.01868727727687919
739,5,17,2019,11,20611.33,0.00888830706217518
740,5,17,2019,12,22259.48,0.008370633426964716
741,1,17,2019,1,11399.5825,0.007271600099798966
742,1,17,2019,2,13391.7795,0.009202165021013385
743,1,17,2019,3,15765.1095,0.009978196336700444
744,1,17,2019,4,15211.2845,0.010919112781030716
745,1,17,2019,5,13126.5625,0.011853752014482011
746,1,17,2019,6,14620.936,0.02605910797980058
747,1,17,2019,7,14435.3125,0.01917894164049136
748,1,17,2019,8,14912.6145,0.02559353340257621
749,1,17,2019,9,12254.887,0.01116564140958405
750,1,17,2019,10,10232.8415,0.009050827923554522
751,1,17,2019,11,15617.5235,0.006734807720740817
752,1,17,2019,12,14955.211,0.005623877516631584
753,3,8743,2019,1,805.427,0.04533923222717628
754,3,8743,2019,2,499.329,0.02973096940701355
755,3,8743,2019,3,702.388,0.03017164864265747
756,3,8743,2019,4,639.471,0.025738667343509603
757,3,8743,2019,5,653.721,0.024462591492747543
758,3,8743,2019,6,349.853,0.012895049169209902
759,3,8743,2019,7,230.366,0.008450826420397305
760,3,8743,2019,8,347.945,0.013786171290855466
761,3,8743,2019,9,513.735,0.021171133525076255
762,3,8743,2019,10,402.117,0.016352655545162124
763,3,8743,2019,11,495.183,0.023852853668990603
764,3,8743,2019,12,445.285,0.029527804135934997
765,0,8743,2019,1,7290.851,0.4104178114500015
766,0,8743,2019,2,9353.207,0.556907191800326
767,0,8743,2019,3,11382.342,0.4889377716512286
768,0,8743,2019,4,10659.026,0.42902512298418505
769,0,8743,2019,5,12928.163,0.4837788142352067
770,0,8743,2019,6,13313.484,0.4907147596090053
771,0,8743,2019,7,12487.767,0.4581055854395422
772,0,8743,2019,8,12245.136,0.4851730657886182
773,0,8743,2019,9,10047.868,0.4140748733692291
774,0,8743,2019,10,9134.299,0.37145916535117607
775,0,8743,2019,11,6297.325,0.30334072803605183
776,0,8743,2019,12,5905.565,0.39161069120233766
777,5,8743,2019,1,107.643,0.006059457870955327
778,5,8743,2019,2,82.346,0.004903032683441054
779,5,8743,2019,3,111.343,0.004782829255083246
780,5,8743,2019,4,89.932,0.0036197573174334813
781,5,8743,2019,5,54.2,0.002028193157183136
782,5,8743,2019,6,125.517,0.004626365606616834
783,5,8743,2019,7,98.985,0.0036312001476911833
784,5,8743,2019,8,83.48,0.003307619248331243
785,5,8743,2019,9,12.656,0.0005215565727337345
786,5,8743,2019,10,99.426,0.004043298667386083
787,5,8743,2019,11,92.592,0.00446013580215633
788,5,8743,2019,12,181.247,0.012018877609229617
789,1,8743,2019,1,9560.5395,0.5381834984518669
790,1,8743,2019,2,6860.0295,0.4084588061092195
791,1,8743,2019,3,11083.6625,0.47610775045103065
792,1,8743,2019,4,13456.3305,0.5416164523548719
793,1,8743,2019,5,13087.209,0.4897304011148626
794,1,8743,2019,6,13341.946,0.491763825615168
795,1,8743,2019,7,14442.4645,0.5298123879923693
796,1,8743,2019,8,12562.136,0.4977331436721951
797,1,8743,2019,9,13691.565,0.564232436532961
798,1,8743,2019,10,14954.476,0.6081448804362758
799,1,8743,2019,11,13874.806,0.6683462824928014
800,1,8743,2019,12,8548.0965,0.5668426270524977
801,2,8742,2019,1,292.916,0.003855093312839237
802,2,8742,2019,2,265.049,0.0036896073690305207
803,2,8742,2019,3,298.315,0.002387959213466119
804,2,8742,2019,4,296.753,0.003142676882337196
805,2,8742,2019,5,305.942,0.0023869668871014174
806,2,8742,2019,6,276.681,0.002762214889797927
807,2,8742,2019,7,298.419,0.0015482570892157625
808,2,8742,2019,8,299.29,0.0015692048407722674
809,2,8742,2019,9,282.539,0.002225773690307081
810,2,8742,2019,10,297.947,0.0026467071109852348
811,2,8742,2019,11,296.523,0.0020212009648499043
812,2,8742,2019,12,299.145,0.003385159331130674
813,6,8742,2019,1,1109.656,0.014604280493902472
814,6,8742,2019,2,972.545,0.013538286123372613
815,6,8742,2019,3,1955.158,0.015650696612245413
816,6,8742,2019,4,1548.369,0.016397554402575752
817,6,8742,2019,5,2031.012,0.015846004769876722
818,6,8742,2019,6,1372.141,0.013698621521182222
819,6,8742,2019,7,3727.338,0.01933817043285884
820,6,8742,2019,8,3475.119,0.018220366724780918
821,6,8742,2019,9,2218.351,0.01747563094534349
822,6,8742,2019,10,1582.837,0.014060574341847832
823,6,8742,2019,11,2096.522,0.01429060237900281
824,6,8742,2019,12,1159.67,0.013122959506367512
825,3,8742,2019,1,55716.046,0.7332837958747331
826,3,8742,2019,2,48413.317,0.6739362576822044
827,3,8742,2019,3,96842.352,0.7752060295731996
828,3,8742,2019,4,67113.055,0.710741412728851
829,3,8742,2019,5,95432.451,0.7445662919505284
830,3,8742,2019,6,74330.709,0.7420726076927465
831,3,8742,2019,7,158185.457,0.8206975936890252
832,3,8742,2019,8,158502.759,0.8310444608859636
833,3,8742,2019,9,100474.589,0.7915144342572787
834,3,8742,2019,10,89263.401,0.7929399462905367
835,3,8742,2019,11,125116.103,0.8528336355084091
836,3,8742,2019,12,68726.336,0.777715146851266
837,0,8742,2019,1,17899.612,0.23557837237848725
838,0,8742,2019,2,21362.932,0.29738211172763496
839,0,8742,2019,3,24927.767,0.19954239940595236
840,0,8742,2019,4,24572.315,0.2602260003976624
841,0,8742,2019,5,29457.906,0.22983129542640818
842,0,8742,2019,6,23363.525,0.23324722923932661
843,0,8742,2019,7,29616.449,0.15365602432032507
844,0,8742,2019,8,27737.331,0.1454293630769577
845,0,8742,2019,9,23527.582,0.1853445825607879
846,0,8742,2019,10,20851.228,0.1852245312769534
847,0,8742,2019,11,18324.16,0.1249036664004614
848,0,8742,2019,12,17279.291,0.19553445039687203
849,5,8742,2019,1,963.329,0.012678457940037791
850,5,8742,2019,2,822.798,0.011453737097757677
851,5,8742,2019,3,901.071,0.007212915195136448
852,5,8742,2019,4,896.333,0.00949235558857348
853,5,8742,2019,5,944.555,0.007369440966085334
854,5,8742,2019,6,823.3,0.008219326656946569
855,5,8742,2019,7,917.458,0.004759954468575108
856,5,8742,2019,8,712.672,0.0037366044715254547
857,5,8742,2019,9,436.619,0.00343957854628277
858,5,8742,2019,10,577.3,0.0051282409796768414
859,5,8742,2019,11,873.034,0.005950894747276842
860,5,8742,2019,12,905.106,0.010242283914363803
861,2,21,2019,1,4832.856,0.037240765284543606
862,2,21,2019,2,6169.385,0.05918480432450164
863,2,21,2019,3,8314.541,0.06759724031938227
864,2,21,2019,4,5478.406,0.04160348134731706
865,2,21,2019,5,9242.694,0.07055451693971715
866,2,21,2019,6,10018.641,0.07468900334804204
867,2,21,2019,7,11466.179,0.057185857654453186
868,2,21,2019,8,11126.529,0.0546042986252797
869,2,21,2019,9,4749.934,0.027503875581531206
870,2,21,2019,10,3332.928,0.018856340985861583
871,2,21,2019,11,3980.782,0.018170329137911893
872,2,21,2019,12,3543.821,0.022998065709168947
873,3,21,2019,1,68802.536,0.5301749305498367
874,3,21,2019,2,32644.503,0.3131687392382882
875,3,21,2019,3,39451.247,0.32073874244631295
876,3,21,2019,4,54929.791,0.4171415070881064
877,3,21,2019,5,28923.795,0.22079107934206263
878,3,21,2019,6,25612.208,0.19093909933121161
879,3,21,2019,7,28001.488,0.13965324515524127
880,3,21,2019,8,19049.268,0.09348575089904358
881,3,21,2019,9,30184.471,0.17477925690721952
882,3,21,2019,10,31957.067,0.18079999095690774
883,3,21,2019,11,102944.56,0.4698917293530565
884,3,21,2019,12,62078.936,0.4028689511358767
885,0,21,2019,1,50742.54,0.3910091718192235
886,0,21,2019,2,58696.982,0.5630981684736477
887,0,21,2019,3,67200.837,0.5463429825353723
888,0,21,2019,4,63908.605,0.4853273846535934
889,0,21,2019,5,83454.705,0.6370552132983736
890,0,21,2019,6,88044.719,0.6563736850305767
891,0,21,2019,7,152054.781,0.7583505422290243
892,0,21,2019,8,164647.901,0.8080222641067567
893,0,21,2019,9,131372.092,0.7606930271564765
894,0,21,2019,10,133912.582,0.7576225194451095
895,0,21,2019,11,106792.108,0.4874539102345804
896,0,21,2019,12,83995.317,0.5450980226226085
897,4,21,2019,1,1619.054,0.012476020389807076
898,4,21,2019,2,2677.484,0.025685926007532993
899,4,21,2019,3,3764.866,0.030608370536902938
900,4,21,2019,4,3310.348,0.02513906440507117
901,4,21,2019,5,5481.421,0.04184267171435312
902,4,21,2019,6,6825.33,0.0508828587850879
903,4,21,2019,7,5758.005,0.02871719116748742
904,4,21,2019,8,5228.093,0.025657269343632178
905,4,21,2019,9,2728.062,0.015796488504198833
906,4,21,2019,10,2881.476,0.01630221054837563
907,4,21,2019,11,1415.139,0.006459419633101108
908,4,21,2019,12,819.324,0.005317104670100194
909,5,21,2019,1,3776.287,0.029099111956589086
910,5,21,2019,2,4050.987,0.03886236195602964
911,5,21,2019,3,4269.699,0.03471266416202965
912,5,21,2019,4,4054.282,0.030788562505911995
913,5,21,2019,5,3898.126,0.02975651870549343
914,5,21,2019,6,3637.202,0.027115353505081704
915,5,21,2019,7,3226.796,0.01609316379379381
916,5,21,2019,8,3714.749,0.01823041702528786
917,5,21,2019,9,3665.975,0.021227351850573895
918,5,21,2019,10,4669.645,0.026418938063745637
919,5,21,2019,11,3948.858,0.018024611641349986
920,5,21,2019,12,3654.735,0.023717855862245743
921,2,20,2019,1,8005.688,0.04408718712640973
922,2,20,2019,2,16722.568,0.18322259965784268
923,2,20,2019,3,15352.383,0.11844453493522432
924,2,20,2019,4,15571.498,0.15013401377511448
925,2,20,2019,5,16386.249,0.11124110389334216
926,2,20,2019,6,10306.085,0.11656220339427782
927,2,20,2019,7,13356.338,0.16220339698947137
928,2,20,2019,8,13845.794,0.21527242683159004
929,2,20,2019,9,8761.225,0.09322668740918717
930,2,20,2019,10,6984.066,0.10243483272369489
931,2,20,2019,11,10643.731,0.09045994443507913
932,2,20,2019,12,16996.922,0.16026902992012196
933,3,20,2019,1,167080.341,0.9201085851473786
934,3,20,2019,2,63736.114,0.6983315301315338
935,3,20,2019,3,98768.905,0.7620078927672891
936,3,20,2019,4,75032.368,0.7234313982438594
937,3,20,2019,5,115167.173,0.7818338081397097
938,3,20,2019,6,62134.196,0.7027400600608208
939,3,20,2019,7,52807.43,0.6413093568224854
940,3,20,2019,8,34514.628,0.5366285047104954
941,3,20,2019,9,71583.71,0.7617099384800535
942,3,20,2019,10,50447.606,0.7399116906857505
943,3,20,2019,11,100897.291,0.8575154086015524
944,3,20,2019,12,82976.293,0.7824081316298215
945,0,20,2019,1,5848.36,0.032206818664755554
946,0,20,2019,2,10222.013,0.1119985755534834
947,0,20,2019,3,14660.418,0.1131059843912174
948,0,20,2019,4,12413.572,0.11968658311784618
949,0,20,2019,5,15144.664,0.10281237282881267
950,0,20,2019,6,15976.569,0.180695587637858
951,0,20,2019,7,15910.401,0.19322070837565522
952,0,20,2019,8,15599.067,0.2425320649287842
953,0,20,2019,9,13201.877,0.14047890110042122
954,0,20,2019,10,10043.998,0.1473146523825986
955,0,20,2019,11,5253.618,0.04464994393066976
956,0,20,2019,12,5280.323,0.04978973515763079
957,5,20,2019,1,653.245,0.0035974090614562452
958,5,20,2019,2,588.439,0.006447294657140057
959,5,20,2019,3,834.937,0.006441587906269104
960,5,20,2019,4,699.885,0.006748004863179895
961,5,20,2019,5,605.819,0.00411271513813568
962,5,20,2019,6,0.19,2.1489070432577247e-06
963,5,20,2019,7,268.977,0.0032665378123881736
964,5,20,2019,8,358.056,0.005567003529130348
965,5,20,2019,9,430.838,0.004584473010338096
966,5,20,2019,10,704.907,0.010338824207955882
967,5,20,2019,11,867.725,0.007374703032698688
968,5,20,2019,12,798.904,0.007533103292425836
969,0,8745,2020,1,4.709,0.04312705492311496
970,0,8745,2020,2,5.41,0.013533678471319734
971,0,8745,2020,3,6.338,0.011500770740355312
972,0,8745,2020,4,5.699,0.011687211741761632
973,0,8745,2020,5,8.014,0.01596016928055763
974,0,8745,2020,6,8.75,0.015969003707546402
975,0,8745,2020,7,7.909,0.014370254354773942
976,0,8745,2020,8,8.19,0.015613978228128034
977,0,8745,2020,9,6.833,0.013145630227446529
978,0,8745,2020,10,6.295,0.010807989499338559
979,0,8745,2020,11,4.727,0.009022473153990924
980,0,8745,2020,12,3.833,0.012629366159361315
981,1,8745,2020,1,104.48,0.956872945076885
982,1,8745,2020,2,394.3335,0.9864663215286802
983,1,8745,2020,3,544.7555,0.9884992292596447
984,1,8745,2020,4,481.928,0.9883127882582383
985,1,8745,2020,5,494.111,0.9840398307194423
986,1,8745,2020,6,539.1865,0.9840309962924536
987,1,8745,2020,7,542.464,0.9856297456452261
988,1,8745,2020,8,516.34,0.9843860217718718
989,1,8745,2020,9,512.9595,0.9868543697725535
990,1,8745,2020,10,576.1445,0.9891920105006615
991,1,8745,2020,11,519.187,0.9909775268460091
992,1,8745,2020,12,299.666,0.9873706338406386
993,2,4,2020,1,43652.072,0.058801085665720704
994,2,4,2020,2,31195.375,0.03191093175672468
995,2,4,2020,3,28665.354,0.025448149156197464
996,2,4,2020,4,36060.911,0.030538847906623798
997,2,4,2020,5,53778.995,0.03735528930913317
998,2,4,2020,6,80407.323,0.05712010988260378
999,2,4,2020,7,97704.613,0.06400900252958905
1000,2,4,2020,8,84337.254,0.060918786085059705
1001,2,4,2020,9,42483.781,0.03177239552288383
1002,2,4,2020,10,17755.557,0.014728748330298231
1003,2,4,2020,11,9664.39,0.009346622337405236
1004,2,4,2020,12,19656.556,0.018881947915773658
1005,3,4,2020,1,353679.441,0.47642034285211504
1006,3,4,2020,2,472449.362,0.4832863637411032
1007,3,4,2020,3,626781.016,0.5564353673581351
1008,3,4,2020,4,660929.653,0.5597204726731569
1009,3,4,2020,5,640374.893,0.4448091563317648
1010,3,4,2020,6,490236.942,0.34825668795803155
1011,3,4,2020,7,584489.962,0.38291558921764945
1012,3,4,2020,8,463431.146,0.33474723813426593
1013,3,4,2020,9,645826.847,0.48299528759412863
1014,3,4,2020,10,550722.162,0.45683996981991226
1015,3,4,2020,11,596831.057,0.5772070962588822
1016,3,4,2020,12,640398.885,0.6151626150526839
1017,0,4,2020,1,150462.326,0.20267876678544824
1018,0,4,2020,2,227757.467,0.23298174766360313
1019,0,4,2020,3,246833.378,0.21913047437237546
1020,0,4,2020,4,256283.305,0.21703824599444752
1021,0,4,2020,5,370455.063,0.25732083789215765
1022,0,4,2020,6,409526.94,0.2909215596281757
1023,0,4,2020,7,404527.634,0.2650172755711614
1024,0,4,2020,8,389370.383,0.28125140367784285
1025,0,4,2020,9,305996.53,0.22884598665523645
1026,0,4,2020,10,320269.742,0.26567301874717564
1027,0,4,2020,11,210784.183,0.20385354411395992
1028,0,4,2020,12,183507.791,0.17627627911016955
1029,4,4,2020,1,44447.639,0.05987274621186432
1030,4,4,2020,2,109593.565,0.11210741251519402
1031,4,4,2020,3,99433.922,0.08827413323560228
1032,4,4,2020,4,91116.204,0.07716343871026739
1033,4,4,2020,5,240553.942,0.16709055455317529
1034,4,4,2020,6,305847.748,0.21726947647674963
1035,4,4,2020,7,326152.829,0.21367176651621994
1036,4,4,2020,8,310020.222,0.22393491239423946
1037,4,4,2020,9,190018.735,0.14210953599393727
1038,4,4,2020,10,161620.57,0.13406893968628236
1039,4,4,2020,11,59885.897,0.05791683309507887
1040,4,4,2020,12,39774.681,0.038207275730728824
1041,5,4,2020,1,150126.992,0.2022270584848519
1042,5,4,2020,2,136580.669,0.13971354432337493
1043,5,4,2020,3,124708.288,0.11071187587768952
1044,5,4,2020,4,136430.864,0.11553899471550445
1045,5,4,2020,5,134499.227,0.09342416191376905
1046,5,4,2020,6,121669.568,0.08643216605443925
1047,5,4,2020,7,113544.827,0.07438636616538005
1048,5,4,2020,8,137262.114,0.09914765970859188
1049,5,4,2020,9,152802.778,0.11427679423381387
1050,5,4,2020,10,155135.424,0.12868932341633146
1051,5,4,2020,11,156832.601,0.15167590419467375
1052,5,4,2020,12,157685.825,0.15147188219064417
1053,2,5,2020,1,287280.183,0.39647012718733704
1054,2,5,2020,2,269668.184,0.3412765928797077
1055,2,5,2020,3,411437.656,0.34425329716217745
1056,2,5,2020,4,420455.39,0.423757374842193
1057,2,5,2020,5,458389.649,0.40071116456114214
1058,2,5,2020,6,326459.216,0.3289340430454505
1059,2,5,2020,7,257572.389,0.21809613642378584
1060,2,5,2020,8,209517.142,0.19542118230502795
1061,2,5,2020,9,150212.625,0.15860091377109917
1062,2,5,2020,10,240267.683,0.1989560177675142
1063,2,5,2020,11,202285.404,0.2706733157928651
1064,2,5,2020,12,233144.363,0.17404335843115912
1065,3,5,2020,1,394171.704,0.543989160639491
1066,3,5,2020,2,425887.595,0.5389789229690248
1067,3,5,2020,3,668910.602,0.5596830452612656
1068,3,5,2020,4,438322.747,0.44176505051425
1069,3,5,2020,5,497416.938,0.43482770811523597
1070,3,5,2020,6,464523.454,0.4680449205442475
1071,3,5,2020,7,702703.285,0.5950050473414775
1072,3,5,2020,8,668388.852,0.6234207781306044
1073,3,5,2020,9,638260.961,0.6739032197794286
1074,3,5,2020,10,858017.434,0.7104897742063004
1075,3,5,2020,11,495030.509,0.6623886184574135
1076,3,5,2020,12,1062711.647,0.7933192195077368
1077,0,5,2020,1,38977.426,0.053792032858928585
1078,0,5,2020,2,90623.606,0.11468804006242365
1079,0,5,2020,3,110752.033,0.09266714402938432
1080,0,5,2020,4,130256.844,0.13127979705211784
1081,0,5,2020,5,184508.348,0.16129193833155794
1082,0,5,2020,6,197867.205,0.19936719975077366
1083,0,5,2020,7,216928.639,0.18368155930552862
1084,0,5,2020,8,190992.433,0.17814278446091936
1085,0,5,2020,9,155115.966,0.16377807090507038
1086,0,5,2020,10,105574.1,0.08742167175012598
1087,0,5,2020,11,46269.485,0.06191210377679169
1088,0,5,2020,12,41018.534,0.03062052765686077
1089,5,5,2020,1,4165.463,0.0057486793142433575
1090,5,5,2020,2,3995.475,0.005056444088843829
1091,5,5,2020,3,4059.376,0.003396513547172773
1092,5,5,2020,4,3172.86,0.003197777591439131
1093,5,5,2020,5,3625.363,0.00316918899206399
1094,5,5,2020,6,3626.346,0.00365383665952839
1095,5,5,2020,7,3799.593,0.0032172569292078187
1096,5,5,2020,8,3232.749,0.0030152551034482744
1097,5,5,2020,9,3521.164,0.0037177955444018017
1098,5,5,2020,10,3782.983,0.0031325362760592497
1099,5,5,2020,11,3756.11,0.005025961972929784
1100,5,5,2020,12,2701.784,0.002016894404243309
1101,2,6,2020,1,17217.348,0.48743617392674593
